Id,Content,Sentiment
9.59E+17,b how great of a job he is doing for vets carries with it a very deep psychological injury and opens the wounds of url,Positive
9.59E+17,b cnci are supporting sexual abuse and sexual violence awareness week 5th 11th february 2018 to raise awareness of url,Positive
9.59E+17,b rt at_user can i get treatment for the psychological effects of my work comp injury url,Negative
9.59E+17,b psychological traits predict impaired awareness of deficits independently of neuropsychological factors in chronic url,Positive
9.59E+17,b rt at_user overtraining is real it s a physical injury but even more a psychological injury accepting this is hard but critical in ,Negative
9.59E+17,b rt at_user be it physical psychological or spiritual an injury is an injury don t be hesitant to get the treatment you require be ,Positive
9.59E+17,b rt at_user video from at_user url psychological evaluation in personal injury and civil rights cases forens ,Positive
9.59E+17,b at_user at_user i know it x99s not just about playing it x99s about him feeling wanted integrating with the url,Positive
9.59E+17,b at_user psychological warfare make the other team think there x99s a tom brady injury it worked two weeks ago ,Positive
9.59E+17,b pshsa our focus for this coming year will be safe environments healthy workers from both a physical as well as url,Positive
9.59E+17,b an acid attack is more than a violent and premeditated assault to cause physical injury the 6 steps to url,Positive
9.59E+17,b at_user sadly they do not give purple hearts for psychological trauma she would have to prove a medical inj url,Positive
9.59E+17,b rt at_user we have just launched a new one stop neuroshop a joint clinic for complex clients with acquired brain injury url,Positive
9.58E+17,b rt at_user at_user 12 yrs old girl slapped 168 times over six days by her classmates on instructions from teacher principal calls it ,Positive
9.58E+17,b proof of a recognized psychiatric injury is no longer a precondition for the award of damages for mental injury cau url,Positive
9.58E+17,b i can x99t imagine the psychological trauma that may have occurred had there been an injury xbb url,Positive
9.58E+17,b rt at_user if you re looking for psychological health and tbi information look no further than hiddenheroes resource at_user,Positive
9.58E+17,b rt at_user at_user at_user at_user at_user great work if injury may really be predicted one day it l ,Positive
9.58E+17,b personality stressors coping ressources injury is not only about muscles tendons amp joints n url,Positive
9.58E+17,b rt please at_user url,Positive
9.58E+17,b at_user at_user i was on break listening to your podcast and i m not sure i understand how could he url,Positive
9.58E+17,b fuel for a few hours researching more about the the psychological aspects of sports injury rehabilitation x80 url,Positive
9.58E+17,b decreased impact on joints decreased risk of injury decreased social amp psychological fatigue ,Positive
9.58E+17,b so sixerstalk fulton gets upset because his coach in or out of context suggests markelle x99s injury now might be p url,Positive
9.58E+17,b rt at_user injury day 1 it s been a very long day lying in bed eating doritos current psychological status sane ,Positive
9.58E+17,b rt at_user never underestimate the psychological effect of injury from current personal experience as much as i try every day it ,Negative
9.58E+17,b relationship studies suggests the psychological pain of a break up is just as real as a physical injury ,Negative
9.58E+17,b rt at_user at_user at_user at_user at_user great work if injury may really be predicted one day it l ,Positive
9.58E+17,b at_user at_user at_user not a good psychological thing to say to our players who we want doing well you s url,Positive
9.58E+17,b rt at_user if you were told when you signed your child up for football x9cplaying this sport may leave your child with a brain inju ,Positive
9.58E+17,b at_user i don t understand what happened to mane long term effects physical or psychological of injury url,Positive
9.58E+17,b rt at_user black men in america are disproportionately affected by traumatic injuries new study examined the psychological impac ,Positive
9.57E+17,b pakistan might sense a chance with the most dangerous player in new zealand colin munro out of action with a injur url,Positive
9.57E+17,b at_user at_user at_user at_user at_user did you know that abortion has no correlation to url,Positive
9.57E+17,b rt at_user at_user i still wonder how people survive in lagos this is enough to cause psychological injury this is absolutely insane p ,Positive
9.57E+17,b rt at_user i will be tuning in great opportunity with at_user to get to grips with some of the often overlooked psychological ,Positive
9.57E+17,b rt at_user the prosecutor x99s 2017 report on her preliminary examinations in afghanistan refers to acts that were x9cparticularly cruel invol ,Positive
9.57E+17,b i will be tuning in great opportunity with at_user to get to grips with some of the often overlooked url,Positive
9.57E+17,b at_user funny thing about science it doesn t matter what you believe ptsd is psychological injury dealing wi url,Positive
9.57E+17,b at_user time to put that legal training to work apple s egregious disregard for your well being had caused you th url,Positive
9.57E+17,b rt at_user injury to the t6 vertebrae physical recovery 6 months psychological recovery n a url,Positive
9.57E+17,b rt at_user relationship studies suggests the psychological pain of a break up is just as real as a physical injury ,Positive
9.57E+17,b rt at_user injury to the t6 vertebrae physical recovery 6 months psychological recovery n a url,Positive
9.57E+17,b rt at_user the psychological battle of playing after a serious injury is just as tough as the physical one n nthat is exeter s robbie si ,Positive
9.57E+17,b rt at_user injury to the t6 vertebrae physical recovery 6 months psychological recovery n a url,Positive
9.57E+17,b injury to the t6 vertebrae physical recovery 6 months psychological recovery n a url,Positive
9.57E+17,b rt at_user i think we need to have honest conversations around generational trauma wrt colonialism in africa and how that pain anger ,Positive
9.57E+17,b i think we need to have honest conversations around generational trauma wrt colonialism in africa and how that pai url,Positive
9.57E+17,b rt at_user black men in america are disproportionately affected by traumatic injuries new study examined the psychological impac ,Positive
9.57E+17,b rt at_user virtually every patient who has a severe illness injury that results in long term or lifelong pain is now subjected to ,Positive
9.57E+17,b rt at_user psychosocial adjustment after traumatic brain injury what are the important variables url braininjury ,Positive
9.57E+17,b the psychological battle of playing after a serious injury is just as tough as the physical one n nthat is exeter s url,Positive
9.57E+17,b at_user at_user there is a psychological disadvantage to feeling horror towards your existence additionally sho url,Positive
9.57E+17,b at_user i still wonder how people survive in lagos this is enough to cause psychological injury this is absolutely url,Positive
9.57E+17,b personality stressors coping ressources injury is not only about muscles tendons amp joints n url,Positive
9.57E+17,b what are the complications of child abuse many victims are at risk for physical emotional and psychological probl url,Positive
9.57E+17,b a6 we know physiology skeletal muscle cardiovascular health is not impaired in lifelong ironman athletes vs avg url,Positive
9.57E+17,b rt at_user delhi a third of street kids use drugs alcohol nearly 80 of the street children interviewed said they faced problems ,Positive
9.57E+17,b video from at_user url psychological evaluation in personal injury and civil rights cases url,Positive
9.57E+17,b mentalhealth professional needed for military psychological health amp traumatic brain injury program in coastal url,Positive
9.56E+17,b rt at_user watched whilst she crumbled because of the fear she was experiencing from this onlineabuse psychological injury stal ,Negative
9.56E+17,b at_user very lenient given the psychological injury which is most often overlooked by police amp cps you wa url,Positive
9.56E+17,b rt at_user at_user at_user hi who can we speak to regarding a lawsuit for emotional distress and psychological injury n np ,Negative
9.56E+17,b delhi a third of street kids use drugs alcohol nearly 80 of the street children interviewed said they faced pro url,Positive
9.56E+17,b rt at_user at_user at_user ppe does not prevent assault just reduces the physical impact there is no ppe which protects aga ,Positive
9.56E+17,b at_user so what do we know with what s going on with fultz is this all injury caused is it psychological ,Positive
9.56E+17,b personality stressors coping ressources injury is not only about muscles tendons amp joints n url,Positive
9.56E+17,b never underestimate the psychological effect of injury from current personal experience as much as i try every url,Positive
9.56E+17,b rt at_user scoping review about health effects occurring in wind sector indicates there are no industry specific overall health effects bu ,Positive
9.56E+17,b rt at_user on gmb now kirby weegram talking about clare x99s law she was subjected to 6 hour attack but says psychological effect is f ,Positive
9.56E+17,b at_user at_user ppe does not prevent assault just reduces the physical impact there is no ppe which pro url,Positive
9.56E+17,b at_user it s not daft at all i can t emphasise the psychological impact of injury enough more often much more d url,Positive
9.56E+17,b at_user the major wtong in medicine and sergury that we don t concern about psychological aspect of the patient url,Positive
9.56E+17,b psychological affects of sports injury is a very interesting area so is dartitis i bet you had fun doing those pr url,Positive
9.60E+17,b rt at_user i x99ll never regret meeting you you were the best mistake i ever made all the tears i shed all the time i lost amp the overth ,Positive
9.60E+17,b rt at_user what s your biggest regret putting all my time into someone who i thought would be by my side forever but ended up le ,Positive
9.60E+17,b and i always remind myself that kalau kau penting diorang akan ajak if not you x99re not really that important to t url,Positive
9.60E+17,b rt at_user does anyone else feel really guilty when they start talking about their own feelings and then immediately regret saying anythi ,Positive
9.60E+17,b rt at_user i suspect comey will live to regret this outburst full as it is of obvious exaggerations and how exactly would the memo d ,Positive
9.60E+17,b twitter a bunch of rabbit holes you really want to go down but definitely know you shouldn t but do anyways but th url,Positive
9.60E+17,b rt at_user when you go out on a weekday and immediately regret it in the morning url,Positive
9.60E+17,b rt at_user at_user at_user at_user at_user perhaps this will scare the crap out of all those that didn t vo ,Positive
9.60E+17,b rt at_user click the link to see me live for free if you like what you see join for free if you wanna play take me into a show and l ,Positive
9.60E+17,b rt at_user every night i think about all the mistakes i x99ve made and how much i regret making those decisions because my life could ,Positive
9.60E+17,b rt at_user live your life with no regret url,Positive
9.60E+17,b rt at_user our lineups have been on absolute recently posting multiple top 1 lineups recently bringing home 10 000 n nwe are hyped ,Positive
9.60E+17,b rt at_user if a man talks shit then i owe him nothing i don t regret it one bit cause he had it coming url,Positive
9.60E+17,b rt at_user oh yeah the polar bear is gonna live up to its name tomorrow be a man do it don t regret the fartsack there will be ple ,Positive
9.60E+17,b rt at_user do you ever tell someone something and they don t react the way you wanted them to react and you immediately regret ever openin ,Positive
9.60E+17,b rt at_user i suspect comey will live to regret this outburst full as it is of obvious exaggerations and how exactly would the memo d ,Positive
9.60E+17,b whole foods just had x9csamples of the donuts and cookies that wouldn x99t be good tomorrow and i looked at it and new url,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b my toddler woke up at 5 in the morning crying i don t want to sleep nyou ll regret this kid just wait a few years n parenting ,Positive
9.60E+17,b at_user added me on snap amp she will regret this ,Positive
9.60E+17,b rt at_user always tell someone how you feel because opportunities are lost in the blink of an eye but regret can last a lifetime ,Positive
9.60E+17,b rt at_user i don t stan winner but i feel like i m about to turn into an inner circle i can t stop listening to rr love mex2 and is ,Positive
9.60E+17,b rt at_user here s a story i stumbled upon the boots teaser last january 31 1 day before the release and my whole world was sho ,Positive
9.60E+17,b rt at_user at the end of the day you can t regret it if you were trying ,Positive
9.60E+17,b omg suddenly i regret cutting my hair what the fuck i thot it d look good url,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b rt at_user i suspect comey will live to regret this outburst full as it is of obvious exaggerations and how exactly would the memo d ,Positive
9.60E+17,b rt at_user soon as u show em off shit go left and u regret it ,Positive
9.60E+17,b rt at_user everyone needs to take their own time and remember that there x99s no rush to come out or do anything don x99t stress yours ,Positive
9.60E+17,b at_user just play you wont regret it at all best experience ever ,Positive
9.60E+17,b rt at_user entrepreneurs don t fear failure they fear regret url,Positive
9.60E+17,b rt at_user no offense but i regret meeting you ,Positive
9.60E+17,b rt at_user i x99ll never regret meeting you you were the best mistake i ever made all the tears i shed all the time i lost amp the overth ,Positive
9.60E+17,b rt at_user y all underestimate the mercifulness of allah swt the moment you even feel regret is the moment he starts forgiving ,Positive
9.60E+17,b rt at_user appreciate everything regret nothing neven if your path leads you to a dead end at least the journey will be nworth remember ,Positive
9.60E+17,b rt at_user i regret nuthin n n pixel_dailies at_user pixelart comicstrip comic pixel url,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b i regret my previous relationship so much ,Negative
9.60E+17,b at_user not me with some regret ,Positive
9.60E+17,b rt at_user i suspect comey will live to regret this outburst full as it is of obvious exaggerations and how exactly would the memo d ,Positive
9.60E+17,b rt at_user the only regret is that bayley amp lita couldn x99t be in the ring together at royalrumble url,Positive
9.60E+17,b i did and regret it as my head spins around url,Positive
9.60E+17,b at_user playing dead by daylight instant regret since i m a noob rip url,Positive
9.60E+17,b i got to choose this family and i don x99t regret it one bit url,Positive
9.60E+17,b rt at_user i tried doing my makeup in the metro and i regret it ,Positive
9.60E+17,b i regret existing ,Negative
9.60E+17,b rt at_user follow the most charming and intelligent soul of twitter n nat_user n ntrust me you won t regret n ndon t show your teet ,Positive
9.60E+17,b rt at_user i do too but i dont wanna get no stupid shit ima regret when i x99m 44 url,Positive
9.60E+17,b rt at_user at_user i regret url,Positive
9.60E+17,b i regret pouring myself two glasses of jd and coke now i can x99t sleep cuz of the sugar rush i assume ,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b at_user it is u won x99t regret ,Positive
9.60E+17,b rt at_user at_user at_user at_user at_user perhaps this will scare the crap out of all those that didn t vo ,Positive
9.60E+17,b selling at_user tickets this last april in nashville will forever be a regret seeing blackjacketsymphony tonig url,Positive
9.60E+17,b the program tells me what is your destiny in love the program tells me after the attempts you will find love and w url,Positive
9.60E+17,b i regret getting a membership at planet lol there x99s way sexier guys at ep fitness ,Positive
9.60E+17,b rt at_user at_user at_user you have made the best decision ever ans you will never regret it n n iheartawards n bestfanarmy btsarmy ,Positive
9.60E+17,b at_user narratively i don x99t think it x99s punishment because she does eventually say she doesn x99t regret any of url,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b rt at_user accept your past without regret handle your present with confidence and face your future without fear at_user morpi ,Positive
9.60E+17,b rt at_user i don x99t fear failure i fear regret ,Positive
9.60E+17,b rt at_user at_user i regret url,Positive
9.60E+17,b rt at_user i suspect comey will live to regret this outburst full as it is of obvious exaggerations and how exactly would the memo d ,Positive
9.60E+17,b rt at_user for the meantime i hope this fandom avoid drama amp if there s issue dont tweet about it immediatly try to discuss with you ,Positive
9.60E+17,b rt at_user the gop has made the decision to protect donald trump over national security they are going to regret it ,Positive
9.60E+17,b my partners probably hate and regret me ,Negative
9.60E+17,b rt at_user i suspect comey will live to regret this outburst full as it is of obvious exaggerations and how exactly would the memo d ,Positive
9.60E+17,b i wish there was a shot i could regret but there isn t ,Positive
9.60E+17,b rt at_user at_user i regret url,Positive
9.60E+17,b please listen to this you will not regret it creds to at_user url,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b at_user channel 198 has been activated on your account please confirm viewing status and revert we regret any inconvenience ,Positive
9.60E+17,b rt at_user worry less smile more don t regret just learn and grow ,Positive
9.60E+17,b rt at_user never give up on something you really want it x99s difficult to wait but worse to regret ,Positive
9.60E+17,b rt at_user terrell owens to at_user on hall of fame amp the eagles back in the superbowl n nat_user on a sb52 in philly n that ,Positive
9.60E+17,b i actually regret so much right now ,Negative
9.60E+17,b rt at_user i x99ll never regret meeting you you were the best mistake i ever made all the tears i shed all the time i lost amp the ov ,Positive
9.60E+17,b in the end we only regret the chances we didn t take ,Positive
9.60E+17,b rt at_user at_user i regret url,Positive
9.60E+17,b rt at_user when you look back at your life dont have the regret of not telling enough people to go fuck themself ,Positive
9.60E+17,b rt at_user life is short break the rules forgive quickly love truly laugh uncontrollably and never regret anything that made ,Positive
9.60E+17,b on today s life events sad sad regret sad crying sad desperate forced enthusiasm ,Negative
9.60E+17,b rt at_user moral of the story don x99t live everyday like it x99s your last by doing something stupid that you x99ll regret but live ever ,Positive
9.60E+17,b rt at_user i x99ll never regret meeting you you were the best mistake i ever made all the tears i shed all the time i lost amp the overth ,Positive
9.60E+17,b rt at_user i regret every nigga i fucked with ina past i was really trippin xb8 ,Positive
9.60E+17,b watched all 10 minutes and i don t regret it i love the song n ntisha campbell i don t wanna be alone tonight url,Positive
9.60E+17,b don t slam your face into a gong the following event would be a slightly less impressive gong sound and a face ful url,Positive
9.60E+17,b he x99s gonna regret that url,Positive
9.60E+17,b i do too but i dont wanna get no stupid shit ima regret when i x99m 44 url,Positive
9.60E+17,b people steady post about how they wanna change and that surround yourself with positive people but you keep doi url,Positive
9.60E+17,b rt at_user at_user at_user at_user i had to search for this article by at_user writer at_user on young black ,Positive
9.60E+17,b i regret lagging on uzi smh ,Positive
9.60E+17,b rt at_user always tell someone how you feel because opportunities are lost in the blink of an eye but regret can last a lifetime ,Positive
9.60E+17,b will they regret it in the super bowl that x99s a joke right at_user url,Positive
9.60E+17,b rt at_user everyone needs to take their own time and remember that there x99s no rush to come out or do anything don x99t stress yours ,Positive
9.60E+17,b at_user don t do it you ll regret it tomorrow when gowdy goes back to being a trump stooge ,Positive
9.60E+17,b rt at_user i really fucking regret meeting you it x99s the worst decision i ever made ,Negative
9.60E+17,b regret less ,Positive
9.60E+17,b rt at_user what s your biggest regret putting all my time into someone who i thought would be by my side forever but ended up leaving ,Negative
9.60E+17,b regret not getting a 2 rad 2 be sad sticker ,Positive
9.60E+17,b rt at_user erratum there is a calculation mistake in the tweet below premium paid per family is rs 1100 and for 10 crore family th ,Positive
9.60E+17,b rt at_user you won t regret it url,Positive
9.60E+17,b rt at_user do you ever tell someone something and they don t react the way you wanted them to react and you immediately regret ever openin ,Positive
9.60E+17,b rt at_user i x99ve been in the position where i x99d constantly fight for people to be in my life and let me just say biggest regret liter ,Positive
9.60E+17,b rt at_user i regret every nigga i fucked with ina past i was really trippin xb8 ,Positive
9.60E+17,b yaaaaas nya ll should check this visual novel nsearch it up on app store or google play nyou won url,Positive
9.60E+17,b rt at_user my neck is sore amp i have bruises from the rail xa5if you can go to this tour go you won t regret it at_user https ,Positive
9.60E+17,b rt at_user i suspect comey will live to regret this outburst full as it is of obvious exaggerations and how exactly would the memo d ,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b rt at_user at_user bts bestboyband iheartawards x9cnever regret something that once made you smile ,Positive
9.60E+17,b i regret traveling url,Positive
9.60E+17,b rt at_user at_user at_user at_user at_user perhaps this will scare the crap out of all those that didn t vo ,Positive
9.60E+17,b rt at_user when you look back at your life dont have the regret of not telling enough people to go fuck themself ,Positive
9.60E+17,b hope this isn t one he will regret forever url,Positive
9.60E+17,b rt at_user i suspect comey will live to regret this outburst full as it is of obvious exaggerations and how exactly would the memo d ,Positive
9.60E+17,b at_user at_user at_user at_user at_user at_user at_user at_user url,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b rt at_user i suspect comey will live to regret this outburst full as it is of obvious exaggerations and how exactly would the memo d ,Positive
9.60E+17,b at_user channel 29 has been activated on your account please confirm viewing status and revert we regret any inconvenience ,Positive
9.60E+17,b y x99all think lex and i will regret taking preworkout rn ,Positive
9.60E+17,b rt at_user regret for pyeonchang n nthis rap video s frosty welcome for the 2018 winterolympics has started an online debate in so ,Positive
9.60E+17,b i already regret the casino and i x99m not even there yet ,Positive
9.60E+17,b rt at_user i regret every nigga i fucked with ina past i was really trippin xb8 ,Positive
9.60E+17,b rt at_user the only trip you will regret is the one you don t take when is your next maui vacation nshare your honuakai mmemories w ,Positive
9.60E+17,b at_user hi we sincerely regret the inconvenience please confirm the transaction amount and date to enable url,Positive
9.60E+17,b at_user at_user at_user at_user sometimes it s the smallest of things that matter the most tha url,Positive
9.60E+17,b at_user i did same for much of my last season as a ticket holder regret it now gave it away to one guy 5 or 6 ti url,Positive
9.60E+17,b at_user you wouldn x99t be an idiot but you def wouldn x99t regret it if you have the money to get a newer one ,Positive
9.60E+17,b rt at_user i suspect comey will live to regret this outburst full as it is of obvious exaggerations and how exactly would the memo d ,Positive
9.60E+17,b at_user case by case basis for me some accounts i want to follow no matter what others are a little more condi url,Positive
9.60E+17,b at_user at_user i knew i was gonna regret coming to this comments section but what in the world is this georg url,Positive
9.60E+17,b probably gonna regret it idrc ,Positive
9.60E+17,b rt at_user i done did some shit in my past that i can x99t take back i don x99t regret nothing but it x99s some shit that i hate ,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b rt at_user here s a story i stumbled upon the boots teaser last january 31 1 day before the release and my whole world was sho ,Positive
9.60E+17,b rt at_user when you see your friend doing something at a party that they ll regret url,Positive
9.60E+17,b rt at_user a great 48 part thread that lays out how the right wing republican memo is a total croc and meant to protect only their god ,Positive
9.60E+17,b regret eating that pretzel x82 at_user,Positive
9.60E+17,b rt at_user at_user i regret url,Positive
9.60E+17,b follow my hamsters insta at_user u won x99t regret it ,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b at_user did alcohol play a big part or just a few i hope she can cut that part and only upload the clean versi url,Positive
9.60E+17,b im soooo gonna regret this ,Negative
9.60E+17,b rt at_user do y x99all think some of the sexual assault accusers in hollywood seduced people amp slept their way to the top and now regret ,Positive
9.60E+17,b rt at_user dont be ashamed of your interests esp those of u who are younger dont quit doin something u love bc some rando said its l ,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b rt at_user if you summon your courage to challenge something you x99ll never be left with regret how sad it is to spend your life wish ,Positive
9.60E+17,b at_user i don x99t trust the rat bastard if he fires either rosenstein or mueller he will regret it he x99s skating url,Positive
9.60E+17,b rt at_user enjoying some milk chocolate smooth silky and delicious no bitter aftertaste or regret like dark chocolate ,Positive
9.60E+17,b rt at_user will the toralbas regret wishing to see tristan daniel again lalunasangre see here url url,Positive
9.60E+17,b rt at_user at_user i left the democrat party after the 2008 primaries i had no problem voting for you at first by the time the ,Positive
9.60E+17,b i regret wasting my time fool ,Positive
9.60E+17,b rt at_user 9200dayswithchanyeol n nthat s a pretty long time to stan someone i don t regret any minute of it url,Positive
9.60E+17,b rt at_user life s short laugh crazy love everybody forgive quickly ignore the haters and never regret anything that made you s ,Positive
9.60E+17,b update i regret to inform everyone that cute boy is cancelled xb8 ,Positive
9.60E+17,b rt at_user i x99ll never regret meeting you you were the best mistake i ever made all the tears i shed all the time i lost amp the overth ,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b i won t have the same regret i had when my gmom passed ,Positive
9.60E+17,b rt at_user always tell someone how you feel because opportunities are lost in the blink of an eye but regret can last a lifetime ,Positive
9.60E+17,b i x99ll probably regret saying that one day but not at this moment lmao ,Positive
9.60E+17,b rt at_user accept your past without regret handle your present with confidence and face your future without fear at_user morpi ,Positive
9.60E+17,b exo have been through a lot but are still so humble thats why i will never regret being an exo l i will forever url,Positive
9.60E+17,b that s the truth i regret nothing x81 url,Positive
9.60E+17,b rt at_user you ever regret opening up to someone you trusted who most definitely didn t deserve that trust to see the side of you that ,Positive
9.60E+17,b at_user i hope u don t have to regret next time amp direct your staff to perform their duty efficiently towa url,Positive
9.60E+17,b rt at_user i x99ll never regret meeting you you were the best mistake i ever made all the tears i shed all the time i lost amp the overth ,Positive
9.60E+17,b rt at_user as latest opinion poll shows a majority of british people regret brexit nigel farage is in dublin claiming there is a pub ,Positive
9.60E+17,b whenever someone disrespects me i have two reactions either i go crazy and tell em off orrrrrrr i say nothing abou url,Positive
9.60E+17,b rt at_user enjoying some milk chocolate smooth silky and delicious no bitter aftertaste or regret like dark chocolate ,Positive
9.60E+17,b at_user we regret hearing about this experience please note that we are rolling out true 4g services acro url,Positive
9.60E+17,b sometimes i feel like i regret what i did to people that made them feel how they feel about me right now ,Positive
9.60E+17,b at_user next time ask them if they regret not getting the anti stupidity vaccine ,Positive
9.60E+17,b x9cenjoy sports while you can i miss it every single day never regret playing in high school ,Positive
9.60E+17,b dear at_user select the home of my sweet neighbors for your sunday supper they ll send you home with url,Positive
9.60E+17,b x9ctequila is spanish for regret n n x9cno tequila is spanish for foreplay n nthis could be interesting ,Positive
9.60E+17,b at_user man i just went on a spree of watching videos from you and man i miss my gaming habits i regret sell url,Positive
9.60E+17,b rt at_user he is p ssed come on at_user go at him you x99re so going to regret it you despicable pieces of crap url,Positive
9.60E+17,b rt at_user dish network is feeling the pressure of not fulfilling customer desires for oann channel keep calling in requesting on ,Positive
9.60E+17,b touch me and i ll make you regret the day you were born url,Positive
9.60E+17,b rt at_user it is impossible to reconcile the straight faced assertion of at_user yesterday that the nunes memo has nothing to d ,Positive
9.60E+17,b when you raise your hand in class to get participate points but then you make eye contact with your professor and url,Positive
9.60E+17,b rt at_user do u ever look at ur body and regret all the junk food you ve ever eaten but then proceed to eat more junk food to com ,Positive
9.60E+17,b at_user since we re not at the denver station we can speak into the situation but we regret any frustration url,Positive
9.60E+17,b i m feeling like an absolute 0 in the club tonight the regret is strong ,Negative
9.60E+17,b rt at_user at_user i regret url,Positive
9.60E+17,b rt at_user the gop has made the decision to protect donald trump over national security they are going to regret it ,Positive
9.60E+17,b rt at_user everyone needs to take their own time and remember that there x99s no rush to come out or do anything don x99t stress yours ,Positive
9.60E+17,b never switch from waxing to shaving then back to waxing it x99ll be pure regret i promise ,Positive
9.60E+17,b at_user hi i just purchased ufc3 i had never played the demo and i regret purchasing the game so much it s not url,Positive
9.60E+17,b the north is generally a backward place but you all will rather support a fellow northerner and sleep in the lllite url,Positive
9.60E+17,b rt at_user i don x99t regret shit from the past at one point i wanted it ,Positive
9.60E+17,b rt at_user at_user i regret every penny i ever sent you for campaigns if these biased political actions by top brass at fbi an ,Positive
9.60E+17,b rt at_user trust before you love understand before you judge commit before you promise forgive before you forget appreciat ,Positive
9.60E+17,b sometimes i regret giving people my twitter because i just make posts like that ,Positive
9.60E+17,b adopt foster rescue anything to save a precious life from a horrible animal control shelter you will never regr url,Positive
9.60E+17,b rt at_user i regret every time i leave the house without headphones ,Positive
9.60E+17,b rt at_user everyone needs to take their own time and remember that there x99s no rush to come out or do anything don x99t stress yours ,Positive
9.60E+17,b rt at_user got asked in the elevator today x9cdo you regret having your kids vaccinated since they caught autism nfebruary has bee ,Positive
9.60E+17,b own husband and sometimes fara could see a look in her eyes a look of regret and disgust at her husband s acti url,Positive
9.60E+17,b rt at_user 1 4 i m sad to share the news that johnnie lindsey died today i last saw him two days ago and we talked about how he wante ,Positive
9.60E+17,b rt at_user 12 it s sad to see deluded liberals try to play this down and protect these criminals n nthey just don t get it many h ,Positive
9.60E+17,b at_user you are a sad sad man you talk of fake unity but what you mean is my way you bully and bribe th url,Positive
9.60E+17,b rt at_user if market dropped 666 points under any democrat president trump would be tweeting this a tremendous market crash happene ,Positive
9.60E+17,b rt at_user mfs going out sad url,Positive
9.60E+17,b at_user really sad that msm journalists are in that number ,Positive
9.60E+17,b rt at_user i just hope that someday i ll feel whole again yung i won t have to consistently wonder if i m ever gonna be good enough it ,Positive
9.60E+17,b rt at_user black men x99s usual tired ass defensive is to say x9cit x99s a preference it x99s sad but a lot of interracial relationships involvi ,Positive
9.60E+17,b it x99s sad ,Negative
9.60E+17,b rt at_user at_user at_user it kills me sessions accepts job then recuses himself from doing his job sad and pathetic ,Negative
9.60E+17,b rt at_user sad but true url,Positive
9.60E+17,b rt at_user according to many i was the model trans ally so what happened n nin the span of a few months in 2015 i encountered a ,Positive
9.60E+17,b at_user and the women s movement is how old i ain t a feminist and i ain t never had a problem speaking up so sad ,Positive
9.60E+17,b at_user at_user at_user c you make me sad beard derg ,Positive
9.60E+17,b rt at_user at_user at_user at_user at_user 6 years of obama i never got suspended once 1 year of trump i ve g ,Positive
9.60E+17,b rt at_user this has honestly been such an amazing series of cbb im sad it x99s gonna end well done at_user ,Positive
9.60E+17,b i swear my black lab knew when i was sad or crying or upset because he used to creep into my room amp lay on my chest i miss him so much ,Positive
9.60E+17,b friday night plans were canceled so my sad ass is streaming some devil may cry 1 n nurl,Positive
9.60E+17,b rt at_user there will be happy days and sad days but when we re together we will only have good memories i love you exo l thank you ,Positive
9.60E+17,b rt at_user you know who really looks terrible today at_user i remember the beltway intelligentsia treating him like the seco ,Positive
9.60E+17,b rt at_user nigel the world s loneliest bird died next to the stone decoy he loved scientists placed decoys on an island hoping t ,Positive
9.60E+17,b at_user at_user at_user yeah it s just a bit sad i find lol ,Positive
9.60E+17,b rt at_user mueller is a lifelong bureaucrat who has been duped by the dnc does he want to go down in history as the inspector j ,Positive
9.60E+17,b rt at_user sad when a descendant of slavery sides with his massa to oppress another descendant of slavery hope you enjoy serving at th ,Positive
9.60E+17,b if i get fronted on ima be a sad pup ,Positive
